,route_id,direction_id,stop_id,dist_along_route
780,S59,0.0,200378.0,10867.9
781,S59,0.0,200379.0,11083.37
782,S59,0.0,200380.0,11318.3
783,S59,0.0,200381.0,11472.9
784,S59,0.0,200382.0,11689.55
785,S59,0.0,200383.0,11966.65
786,S59,0.0,200384.0,12198.06
787,S59,0.0,200385.0,12391.71
788,S59,0.0,905046.0,12777.62
789,S59,0.0,203685.0,13990.32
790,S59,0.0,200387.0,14768.05
791,S59,0.0,200388.0,14925.24
792,S59,0.0,200389.0,15196.55
793,S59,0.0,203199.0,15731.52
794,S59,0.0,200391.0,16313.33
795,S59,0.0,200392.0,16873.0
796,S59,0.0,200393.0,17144.91
797,S59,0.0,200394.0,17031.6916667
798,S59,0.0,200395.0,17563.0409091
799,S59,0.0,203110.0,17230.6433333
800,S59,0.0,200397.0,17973.2516667
801,S59,0.0,202681.0,18497.01
802,S59,0.0,200399.0,18501.6409091
803,S59,0.0,200400.0,18681.1
804,S59,0.0,200401.0,18608.33625
805,S59,0.0,203772.0,19315.9204762
806,S59,0.0,203652.0,19724.5013793
807,S59,0.0,200403.0,19832.0804762
808,S59,0.0,202616.0,19050.1966667
809,S59,0.0,202839.0,20811.14
810,S59,0.0,200406.0,18853.95
811,S59,0.0,200407.0,20279.1386957
812,S59,0.0,200408.0,20206.2368966
813,S59,0.0,200409.0,20000.67
814,S59,0.0,200410.0,20462.346
815,S59,0.0,200411.0,19369.5533333
816,S59,0.0,200412.0,21587.4077778
817,S59,0.0,200413.0,19945.5346154
818,S59,0.0,200414.0,21118.644
819,S59,0.0,200902.0,22628.9352941
820,S59,0.0,200416.0,19684.4478378
821,S59,0.0,200417.0,21094.5244444
822,S59,0.0,905111.0,18480.6567578
823,S76,0.0,203896.0,0.0
824,S76,0.0,203865.0,85.45
825,S76,0.0,203556.0,213.41
826,S76,0.0,203558.0,419.63
827,S76,0.0,203635.0,675.82
828,S76,0.0,203560.0,897.08
829,S76,0.0,203561.0,1067.78
830,S76,0.0,203562.0,1386.5
831,S76,0.0,203149.0,1541.5
832,S76,0.0,203150.0,1716.42
833,S76,0.0,203151.0,1882.27
834,S76,0.0,203152.0,1999.88
835,S76,0.0,203153.0,2245.66
836,S76,0.0,203154.0,2383.01
837,S76,0.0,203691.0,2490.74
838,S76,0.0,203162.0,2690.59
839,S76,0.0,203155.0,2861.38
840,S76,0.0,202383.0,3169.32
841,S76,0.0,202384.0,3317.23
842,S76,0.0,202385.0,3473.24
843,S76,0.0,202386.0,3631.81
844,S76,0.0,202387.0,3766.29
845,S76,0.0,202388.0,4075.01
846,S76,0.0,202389.0,4281.2
847,S76,0.0,202390.0,4509.62
848,S76,0.0,203065.0,4799.19
849,S76,0.0,201378.0,5014.18
850,S76,0.0,201459.0,5168.06
851,S76,0.0,202121.0,5303.45
852,S76,0.0,202122.0,5457.76
853,S76,0.0,202123.0,5749.51
854,S76,0.0,202124.0,5908.71
855,S76,0.0,202125.0,6028.39
856,S76,0.0,201593.0,6263.58
857,S76,0.0,202581.0,6561.18
858,S76,0.0,201595.0,6780.64
859,S76,0.0,201596.0,7031.28
860,S76,0.0,201597.0,7278.93
861,S76,0.0,201598.0,7555.11
862,S76,0.0,203688.0,7832.07
863,S76,0.0,201600.0,8017.76
864,S76,0.0,201601.0,8178.75
865,S76,0.0,201602.0,8401.6
866,S76,0.0,203057.0,8565.39
867,S76,0.0,201604.0,8723.88
868,S76,0.0,201605.0,8923.51
869,S76,0.0,201606.0,9127.01
870,S76,0.0,203204.0,9291.51
871,S76,0.0,201608.0,9552.77
872,S76,0.0,201609.0,9772.36
873,S76,0.0,203638.0,9960.91
874,S76,0.0,201611.0,10259.29
875,S76,0.0,201612.0,10441.19
876,S76,0.0,201613.0,10606.0
877,S76,0.0,202147.0,10723.95
878,S76,0.0,201615.0,10927.59
879,S76,0.0,201616.0,11203.68
880,S76,0.0,201617.0,11333.51
881,S76,0.0,203410.0,11585.76
882,S76,0.0,203472.0,11907.49
883,S76,0.0,200145.0,12113.07
884,S76,0.0,200146.0,12511.12
885,S76,0.0,200147.0,12654.35
886,S76,0.0,200148.0,12819.73
887,S76,0.0,200149.0,12967.07
888,S76,0.0,203379.0,13239.81
889,S76,0.0,200151.0,13383.76
890,S76,0.0,200152.0,13678.8
891,S76,0.0,200153.0,13881.13
892,S76,0.0,200154.0,14105.66
893,S76,0.0,203650.0,14386.0
894,S76,0.0,805015.0,14745.17
944,X14,0.0,905019.0,0.0
945,X14,0.0,200316.0,271.41
946,X14,0.0,200428.0,666.87
947,X14,0.0,203884.0,972.13
948,X14,0.0,200430.0,1102.31
949,X14,0.0,203605.0,1363.17
950,X14,0.0,202647.0,1675.11
951,X14,0.0,203809.0,2093.04
952,X14,0.0,201492.0,2228.72
953,X14,0.0,201495.0,2803.17
954,X14,0.0,201497.0,3197.41
955,X14,0.0,201498.0,3413.87
956,X14,0.0,201499.0,3677.73
957,X14,0.0,201730.0,4066.68
958,X14,0.0,203616.0,4421.82
959,X14,0.0,203617.0,4732.27
960,X14,0.0,203810.0,5150.09
961,X14,0.0,203456.0,5617.83
962,X14,0.0,200646.0,5925.8
963,X14,0.0,200715.0,6147.02
964,X14,0.0,202603.0,6412.58
965,X14,0.0,202941.0,6750.2
966,X14,0.0,203052.0,7193.23
967,X14,0.0,200652.0,7538.66
968,X14,0.0,203723.0,8115.33
969,X14,0.0,203724.0,8284.29
970,X14,0.0,203343.0,9419.5
971,X14,0.0,203798.0,9599.5
972,X14,0.0,905020.0,10050.84
973,X14,0.0,805033.0,13489.08
974,X14,0.0,805035.0,15382.03
975,X14,0.0,901114.0,16594.28
976,X14,0.0,805034.0,16952.5
977,X14,0.0,805037.0,17339.21
978,X14,0.0,805039.0,20560.99
979,X14,0.0,805038.0,22611.13
980,X14,0.0,901171.0,23986.56
981,X14,0.0,903205.0,26384.94
982,X14,0.0,405043.0,26817.35
983,X14,0.0,803033.0,27116.53
984,X14,0.0,401666.0,27391.74
985,X14,0.0,903101.0,27500.54
986,X14,0.0,404850.0,27763.09
987,X14,0.0,803074.0,27964.59
988,X14,0.0,803071.0,28028.01
989,X14,0.0,901111.0,28627.22
990,X14,0.0,402143.0,33391.6
991,X14,0.0,402144.0,33667.17
992,X14,0.0,402145.0,33834.45
993,X14,0.0,905030.0,34139.41
994,X14,0.0,400186.0,34636.09
995,X14,0.0,400354.0,35229.42
996,X14,0.0,450040.0,35748.04
997,X14,0.0,404299.0,36316.23
998,X14,0.0,404300.0,36790.8
999,X14,0.0,402227.0,37045.27
1000,X14,0.0,402228.0,37192.46
1001,X14,0.0,402229.0,37509.98
1002,X14,0.0,400744.0,37776.87
1003,X14,0.0,404326.0,37994.34
1004,X14,0.0,402233.0,38307.81
1005,X14,0.0,403986.0,38600.44
1006,X14,0.0,803102.0,38801.34
1007,S79+,0.0,805189.0,0.0
1008,S79+,0.0,200454.0,862.21
1009,S79+,0.0,200455.0,1434.33
1010,S79+,0.0,203078.0,2019.6
1011,S79+,0.0,203902.0,3871.55
1012,S79+,0.0,203075.0,4952.9
1013,S79+,0.0,200470.0,5885.49
1014,S79+,0.0,200479.0,7555.05
1015,S79+,0.0,201003.0,8519.57
1016,S79+,0.0,201010.0,10069.05
1017,S79+,0.0,201012.0,10718.58
1018,S79+,0.0,203082.0,12147.68
1019,S79+,0.0,201020.0,12440.58
1020,S79+,0.0,805168.0,12942.92
1021,S79+,0.0,201028.0,14046.16
1022,S79+,0.0,203698.0,15248.8
1023,S79+,0.0,203700.0,16516.26
1024,S79+,0.0,200660.0,16993.02
1025,S79+,0.0,201052.0,18062.15
1026,S79+,0.0,203344.0,18775.26
1027,S79+,0.0,307203.0,23026.91
1028,S79+,0.0,901225.0,23867.93
1029,S91,0.0,202618.0,0.0
1030,S91,0.0,202846.0,812.84437414
1031,S91,0.0,202845.0,1091.39605263
1032,S91,0.0,202844.0,1674.13029851
1033,S91,0.0,202842.0,2200.22344828
1034,S91,0.0,202841.0,2594.7620339
1035,S91,0.0,202840.0,2954.6838
1036,S91,0.0,202990.0,3248.67111111
1037,S91,0.0,203133.0,3661.73074074
1038,S91,0.0,203557.0,3881.31616438
1039,S91,0.0,202697.0,4096.12863014
1040,S91,0.0,203359.0,4327.87758621
1041,S91,0.0,202699.0,4736.00588889
1042,S91,0.0,202700.0,4882.69727273
1043,S91,0.0,202937.0,5527.750625
1044,S91,0.0,202702.0,6170.67952381
1045,S91,0.0,202703.0,6472.67586207
1046,S91,0.0,202704.0,6669.27818182
1047,S91,0.0,202705.0,6996.61820896
1048,S91,0.0,203026.0,7266.99574468
1049,S91,0.0,202707.0,7425.12459016
1050,S91,0.0,202708.0,7647.35322581
1051,S91,0.0,201476.0,7952.30988235
1052,S91,0.0,201477.0,8122.04428571
1053,S91,0.0,203538.0,8453.02130435
1054,S91,0.0,203406.0,8678.78638298
1055,S91,0.0,201480.0,8879.33545455
1056,S91,0.0,200534.0,9106.07770492
1057,S91,0.0,200537.0,9739.56478261
1058,S91,0.0,200544.0,11397.8136937
1059,S91,0.0,200549.0,12920.5591943
1060,S91,0.0,200550.0,13371.3916
1061,S91,0.0,200284.0,14667.3085455
1062,S91,0.0,905002.0,14844.49
1063,S91,0.0,203650.0,15340.57
1064,S91,0.0,805020.0,15706.58
1065,S93,0.0,805166.0,0.0
1066,S93,0.0,203368.0,1432.56
1067,S93,0.0,201959.0,1765.7
1068,S93,0.0,201960.0,1890.64
1069,S93,0.0,201961.0,2045.48
1070,S93,0.0,201962.0,2209.95
1071,S93,0.0,203474.0,2376.54
1072,S93,0.0,201964.0,2626.02
1073,S93,0.0,201965.0,2776.81
1074,S93,0.0,202663.0,2983.09
1075,S93,0.0,202977.0,3343.68
1076,S93,0.0,200534.0,3481.56
1077,S93,0.0,200537.0,4126.06
1078,S93,0.0,203554.0,5863.06
1079,S93,0.0,203723.0,7241.49
1080,S93,0.0,203724.0,7410.45
1081,S93,0.0,203343.0,8545.65
1082,S93,0.0,203344.0,9187.58
1083,S93,0.0,307203.0,13439.23
1084,S93,0.0,307501.0,14018.47
1085,S93,0.0,301707.0,14185.09
1086,S93,0.0,905142.0,14489.94
1087,S92,0.0,203175.0,0.0
1088,S92,0.0,202524.0,134.03
1089,S92,0.0,201933.0,346.81
1090,S92,0.0,201934.0,773.85
1091,S92,0.0,203417.0,1015.84
1092,S92,0.0,201936.0,1184.84
1093,S92,0.0,202669.0,1509.88
1094,S92,0.0,203088.0,1686.67
1095,S92,0.0,201940.0,1900.06
1096,S92,0.0,203206.0,2069.63
1097,S92,0.0,201942.0,2277.99
1098,S92,0.0,201943.0,2471.49
1099,S92,0.0,202588.0,2688.74
1100,S92,0.0,201944.0,2915.11
1101,S92,0.0,202589.0,3163.18
1102,S92,0.0,201946.0,3431.87
1103,S92,0.0,201947.0,3655.06
1104,S92,0.0,202590.0,3888.93
1105,S92,0.0,201948.0,4021.09
1106,S92,0.0,201949.0,4207.34
1107,S92,0.0,201950.0,4400.93
1108,S92,0.0,201951.0,4668.37
1109,S92,0.0,203368.0,4829.4
1110,S92,0.0,201959.0,5162.53
1111,S92,0.0,201960.0,5287.47
1112,S92,0.0,201961.0,5442.31
1113,S92,0.0,201962.0,5606.78
1114,S92,0.0,203474.0,5773.37
1115,S92,0.0,201964.0,6022.85
1116,S92,0.0,201965.0,6173.64
1117,S92,0.0,202663.0,6379.92
1118,S92,0.0,200534.0,6878.4
1119,S92,0.0,200537.0,7522.89
1120,S92,0.0,200544.0,9179.86
1121,S92,0.0,200549.0,10712.95
1122,S92,0.0,200550.0,11163.09
1123,S92,0.0,200284.0,12469.27
1124,S92,0.0,905002.0,12649.47
1125,S92,0.0,203650.0,13145.55
1126,S92,0.0,805014.0,13553.22
1127,X8,0.0,202097.0,0.0
1128,X8,0.0,203093.0,462.84
1129,X8,0.0,203872.0,948.12
1130,X8,0.0,203600.0,1354.55
1131,X8,0.0,203601.0,1770.56
1132,X8,0.0,200358.0,2064.51
1133,X8,0.0,203602.0,2538.19
1134,X8,0.0,200361.0,2943.37
1135,X8,0.0,200363.0,3549.71
1136,X8,0.0,201003.0,3952.09
1137,X8,0.0,201005.0,4384.04
1138,X8,0.0,201007.0,4773.62
1139,X8,0.0,201008.0,5039.16
1140,X8,0.0,201011.0,5656.61
1141,X8,0.0,201012.0,6151.1
1142,X8,0.0,201014.0,6481.79
1143,X8,0.0,201016.0,7011.15
1144,X8,0.0,250054.0,7660.07
1145,X8,0.0,805168.0,8375.44
1146,X8,0.0,201630.0,9285.34
1147,X8,0.0,200097.0,10105.6
1148,X8,0.0,200099.0,10350.45
1149,X8,0.0,201680.0,10719.05
1150,X8,0.0,200102.0,11068.42
1151,X8,0.0,200104.0,11474.78
1152,X8,0.0,203236.0,12184.09
1153,X8,0.0,203104.0,12697.81
1154,X8,0.0,200115.0,13737.66
1155,X8,0.0,200165.0,14360.85
1156,X8,0.0,200132.0,14892.62
1157,X8,0.0,805033.0,18240.29
1158,X8,0.0,805035.0,20133.25
1159,X8,0.0,901114.0,21345.49
1160,X8,0.0,805034.0,21703.71
1161,X8,0.0,805037.0,22090.43
1162,X8,0.0,805039.0,25312.21
1163,X8,0.0,805038.0,27362.35
1164,X8,0.0,901171.0,28737.78
1165,X8,0.0,803042.0,30697.82
1166,X8,0.0,903115.0,31162.96
1167,X8,0.0,405043.0,31568.57
1168,X8,0.0,803033.0,31867.74
1169,X8,0.0,401666.0,32142.96
1170,X8,0.0,903101.0,32251.76
1171,X8,0.0,404850.0,32514.31
1172,X8,0.0,803074.0,32715.81
1173,X8,0.0,803071.0,32779.14
1174,X9,0.0,202501.0,0.0
1175,X9,0.0,202503.0,305.98
1176,X9,0.0,250054.0,941.19
1177,X9,0.0,201020.0,1154.22
1178,X9,0.0,201022.0,1745.37
1179,X9,0.0,201026.0,2278.68
1180,X9,0.0,201630.0,2566.46
1181,X9,0.0,201028.0,2759.8
1182,X9,0.0,201031.0,3245.13
1183,X9,0.0,201032.0,3538.0
1184,X9,0.0,201033.0,3656.85
1185,X9,0.0,201034.0,3863.63
1186,X9,0.0,201036.0,4190.28
1187,X9,0.0,201038.0,4591.65
1188,X9,0.0,203700.0,5229.9
1189,X9,0.0,203701.0,5744.65
1190,X9,0.0,203341.0,6000.0
1191,X9,0.0,203342.0,6263.41
1192,X9,0.0,201052.0,6775.79
1193,X9,0.0,203344.0,7488.9
1194,X9,0.0,805033.0,10916.55
1195,X9,0.0,805035.0,12809.51
1196,X9,0.0,901114.0,14021.75
1197,X9,0.0,805034.0,14379.97
1198,X9,0.0,805037.0,14766.68
1199,X9,0.0,805039.0,17988.47
1200,X9,0.0,805038.0,20038.61
1201,X9,0.0,901171.0,21414.04
1202,X9,0.0,405017.0,23563.77
1203,X9,0.0,405031.0,24041.07
1204,X9,0.0,400732.0,28680.6
1205,X9,0.0,400933.0,29107.38
1206,X9,0.0,400936.0,29768.8
1207,X9,0.0,403132.0,30361.43
1208,X9,0.0,405046.0,30642.63
1209,X9,0.0,404992.0,30949.89
1210,X9,0.0,903036.0,31164.99
1211,S96,0.0,203386.0,0.0
1212,S96,0.0,203574.0,594.1
1213,S96,0.0,905156.0,1462.66
1214,S96,0.0,905155.0,1799.28
1215,S96,0.0,905157.0,2190.11
1216,S96,0.0,203387.0,1449.8895122
1217,S96,0.0,203853.0,1881.65727273
1218,S96,0.0,203830.0,2245.62586207
1219,S96,0.0,203575.0,2592.908125
1220,S96,0.0,203388.0,3313.80296875
1221,S96,0.0,203389.0,3554.80527273
1222,S96,0.0,202536.0,4034.16257732
1223,S96,0.0,202537.0,4352.96607143
1224,S96,0.0,200244.0,4575.52942857
1225,S96,0.0,200245.0,4834.71461538
1226,S96,0.0,200246.0,5293.1471875
1227,S96,0.0,200247.0,5480.98360656
1228,S96,0.0,200248.0,5608.168
1229,S96,0.0,200249.0,5789.31058824
1230,S96,0.0,200250.0,5996.57372093
1231,S96,0.0,200251.0,6402.79826087
1232,S96,0.0,200252.0,6592.24615385
1233,S96,0.0,202522.0,6801.4487234
1234,S96,0.0,200254.0,6959.65232558
1235,S96,0.0,200255.0,7284.98
1236,S96,0.0,200256.0,7379.89217391
1237,S96,0.0,200257.0,7588.445
1238,S96,0.0,203687.0,7717.8
1239,S96,0.0,200260.0,7900.45
1240,S96,0.0,200261.0,8467.70535714
1241,S96,0.0,203032.0,8817.585
1242,S96,0.0,200266.0,9508.28559055
1243,S96,0.0,805043.0,9964.60322034
1244,S96,0.0,200271.0,10435.0747826
1245,S96,0.0,200275.0,11140.37
1246,S96,0.0,905002.0,13343.66
1247,S96,0.0,200154.0,13559.41
1248,S96,0.0,203650.0,13839.74
1249,S96,0.0,805015.0,14198.91
1250,S94,0.0,200457.0,0.0
1251,S94,0.0,202618.0,165.82
1252,S94,0.0,202845.0,1137.26
1253,S94,0.0,203199.0,1745.51
1254,S94,0.0,200391.0,2327.32
1255,S94,0.0,200392.0,2886.99
1256,S94,0.0,200393.0,3158.9
1257,S94,0.0,200394.0,3431.67
1258,S94,0.0,200395.0,3787.57
1259,S94,0.0,203110.0,4016.62
1260,S94,0.0,200397.0,4373.23
1261,S94,0.0,202681.0,4511.0
1262,S94,0.0,200399.0,4796.35
1263,S94,0.0,200400.0,5136.22
1264,S94,0.0,200401.0,5490.8
1265,S94,0.0,203772.0,5771.04
1266,S94,0.0,203652.0,6057.93
1267,S94,0.0,200403.0,6287.2
1268,S94,0.0,202616.0,6608.14
1269,S94,0.0,202839.0,6825.13
1270,S94,0.0,200406.0,7183.87
1271,S94,0.0,200820.0,7480.54
1272,S94,0.0,200821.0,7773.25
1273,S94,0.0,200822.0,7986.95
1274,S94,0.0,200823.0,8149.05
1275,S94,0.0,202683.0,8404.6
1276,S94,0.0,203363.0,8701.87
1277,S94,0.0,200412.0,8846.73
1278,S94,0.0,200413.0,9025.92
1279,S94,0.0,200414.0,9201.4
1280,S94,0.0,202784.0,9367.68
1281,S94,0.0,200836.0,9668.93
1282,S94,0.0,200837.0,9894.26
1283,S94,0.0,200839.0,10385.48
1284,S94,0.0,200843.0,11129.89
1285,S94,0.0,200847.0,11974.99
1286,S94,0.0,200850.0,12433.16
1287,S94,0.0,200855.0,13533.15
1288,S94,0.0,200047.0,16062.1
1289,S94,0.0,805016.0,16587.29
1290,X2,0.0,202501.0,0.0
1291,X2,0.0,202503.0,305.98
1292,X2,0.0,250054.0,941.19
1293,X2,0.0,201020.0,1154.22
1294,X2,0.0,201022.0,1745.37
1295,X2,0.0,201026.0,2278.68
1296,X2,0.0,201630.0,2566.46
1297,X2,0.0,201028.0,2759.8
1298,X2,0.0,201031.0,3245.13
1299,X2,0.0,201032.0,3538.0
1300,X2,0.0,201033.0,3656.85
1301,X2,0.0,201034.0,3863.63
1302,X2,0.0,201036.0,4190.28
1303,X2,0.0,201038.0,4591.65
1304,X2,0.0,203700.0,5229.9
1305,X2,0.0,203701.0,5744.65
1306,X2,0.0,203341.0,6000.0
1307,X2,0.0,203342.0,6263.41
1308,X2,0.0,201052.0,6775.79
1309,X2,0.0,203798.0,7026.97
1310,X2,0.0,203344.0,7488.9
1311,X2,0.0,901108.0,14021.3
1312,X2,0.0,901112.0,23749.88
1313,X2,0.0,901111.0,25941.85
1314,X2,0.0,402143.0,30706.22
1315,X2,0.0,402145.0,31149.07
1316,X2,0.0,404943.0,31490.23
1317,X2,0.0,905067.0,31617.38
1318,X2,0.0,400186.0,31950.71
1319,X2,0.0,400354.0,32544.05
1320,X2,0.0,450040.0,33062.66
1321,X2,0.0,400359.0,33583.41
1322,X2,0.0,400022.0,33977.15
1323,X2,0.0,400023.0,34217.6
1324,X2,0.0,402214.0,34664.27
1325,X2,0.0,402215.0,34850.55
1326,X3,0.0,202501.0,0.0
1327,X3,0.0,202503.0,305.98
1328,X3,0.0,250054.0,941.19
1329,X3,0.0,201020.0,1154.22
1330,X3,0.0,805168.0,1656.56
1331,X3,0.0,201026.0,2278.68
1332,X3,0.0,201630.0,2566.46
1333,X3,0.0,201028.0,2759.8
1334,X3,0.0,201031.0,3245.13
1335,X3,0.0,201032.0,3538.0
1336,X3,0.0,201033.0,3656.85
1337,X3,0.0,201034.0,3863.63
1338,X3,0.0,201036.0,4190.28
1339,X3,0.0,201038.0,4591.65
1340,X3,0.0,203700.0,5229.9
1341,X3,0.0,203701.0,5744.65
1342,X3,0.0,203341.0,6000.0
1343,X3,0.0,203342.0,6263.41
1344,X3,0.0,201052.0,6775.79
1345,X3,0.0,203798.0,7026.97
1346,X3,0.0,203344.0,7488.9
1347,X3,0.0,805033.0,10916.55
1348,X3,0.0,805035.0,12809.51
1349,X3,0.0,901114.0,14021.75
1350,X3,0.0,805034.0,14379.97
1351,X3,0.0,805037.0,14766.68
1352,X3,0.0,805039.0,17988.47
1353,X3,0.0,805038.0,20038.61
1354,X3,0.0,901171.0,21414.04
1355,X3,0.0,404887.0,23859.21
1356,X3,0.0,400070.0,24249.36
1357,X3,0.0,404226.0,24524.0
1358,X3,0.0,450402.0,24710.8
1359,X3,0.0,404890.0,24928.79
1360,X3,0.0,404966.0,25714.06
1361,X22,0.0,201193.0,0.0
1362,X22,0.0,201195.0,449.69
1363,X22,0.0,202605.0,800.52
1364,X22,0.0,203390.0,1034.29
1365,X22,0.0,201198.0,1228.34
1366,X22,0.0,203483.0,1629.22
1367,X22,0.0,203485.0,2142.84
1368,X22,0.0,250048.0,2638.75
1369,X22,0.0,250049.0,3069.42
1370,X22,0.0,250050.0,3404.49
1371,X22,0.0,250068.0,4070.04
1372,X22,0.0,250051.0,4698.83
1373,X22,0.0,250062.0,5718.58
1374,X22,0.0,250038.0,6484.22
1375,X22,0.0,203919.0,6684.78823529
1376,X22,0.0,250039.0,7333.17142857
1377,X22,0.0,203837.0,8011.34227545
1378,X22,0.0,203572.0,8334.85625
1379,X22,0.0,203531.0,8614.424
1380,X22,0.0,203551.0,8982.55303797
1381,X22,0.0,203532.0,9072.965
1382,X22,0.0,203533.0,9414.90159091
1383,X22,0.0,203534.0,9826.50421687
1384,X22,0.0,203570.0,9752.22
1385,X22,0.0,202089.0,10483.3416901
1386,X22,0.0,905086.0,10804.347551
1387,X22,0.0,250058.0,14949.6274081
1388,X22,0.0,905160.0,22299.9531579
1389,X22,0.0,905088.0,51510.3707758
1390,X22,0.0,401819.0,52438.55
1391,X22,0.0,404280.0,52802.93
1392,X22,0.0,401821.0,53464.7645455
1393,X22,0.0,401822.0,53409.6144776
1394,X22,0.0,400354.0,53741.6363158
1395,X22,0.0,403458.0,53831.9133333
1396,X22,0.0,400359.0,54652.4104348
1397,X22,0.0,400022.0,54774.9585714
1398,X22,0.0,400023.0,55224.9781967
1399,X22,0.0,402215.0,55825.5765217
1400,X7,0.0,202097.0,0.0
1401,X7,0.0,203093.0,462.84
1402,X7,0.0,203872.0,948.12
1403,X7,0.0,203600.0,1354.55
1404,X7,0.0,203601.0,1770.56
1405,X7,0.0,200358.0,2064.51
1406,X7,0.0,203602.0,2538.19
1407,X7,0.0,200361.0,2943.37
1408,X7,0.0,200363.0,3549.71
1409,X7,0.0,201003.0,3952.09
1410,X7,0.0,201005.0,4384.04
1411,X7,0.0,201007.0,4773.62
1412,X7,0.0,201008.0,5039.16
1413,X7,0.0,201011.0,5656.61
1414,X7,0.0,201012.0,6151.1
1415,X7,0.0,201014.0,6481.79
1416,X7,0.0,201016.0,7011.15
1417,X7,0.0,250054.0,7660.07
1418,X7,0.0,201630.0,9285.34
1419,X7,0.0,200097.0,10105.6
1420,X7,0.0,200099.0,10350.45
1421,X7,0.0,201680.0,10719.05
1422,X7,0.0,200102.0,11068.42
1423,X7,0.0,200104.0,11474.78
1424,X7,0.0,203104.0,12697.81
1425,X7,0.0,200115.0,13737.66
1426,X7,0.0,200165.0,14360.85
1427,X7,0.0,200132.0,14892.62
1428,X7,0.0,901114.0,21344.72
1429,X7,0.0,405017.0,34477.58
1430,X7,0.0,405031.0,34954.88
1431,X7,0.0,905090.0,36370.64
1432,X7,0.0,400929.0,39144.17
1433,X7,0.0,400732.0,39594.41
1434,X7,0.0,400933.0,40021.2
1435,X7,0.0,903037.0,40579.72
1436,X7,0.0,403132.0,41275.24
1437,X7,0.0,403133.0,41434.71
1438,X7,0.0,903036.0,42078.8
1439,X4,0.0,202097.0,0.0
1440,X4,0.0,200462.0,551.51
1441,X4,0.0,203075.0,1072.62
1442,X4,0.0,200466.0,1277.78
1443,X4,0.0,200467.0,1433.58
1444,X4,0.0,200470.0,2005.21
1445,X4,0.0,200472.0,2404.75
1446,X4,0.0,200474.0,2838.05
1447,X4,0.0,200476.0,3292.47
1448,X4,0.0,200479.0,3674.77
1449,X4,0.0,203399.0,3967.21
1450,X4,0.0,203361.0,4280.78
1451,X4,0.0,201003.0,4639.29
1452,X4,0.0,201005.0,5071.24
1453,X4,0.0,201007.0,5460.82
1454,X4,0.0,201008.0,5726.36
1455,X4,0.0,201011.0,6343.81
1456,X4,0.0,201012.0,6838.3
1457,X4,0.0,201014.0,7168.99
1458,X4,0.0,201016.0,7698.35
1459,X4,0.0,250054.0,8347.27
1460,X4,0.0,201630.0,9972.54
1461,X4,0.0,200097.0,10792.81
1462,X4,0.0,200099.0,11037.65
1463,X4,0.0,201680.0,11406.26
1464,X4,0.0,200102.0,11755.62
1465,X4,0.0,200104.0,12161.98
1466,X4,0.0,203236.0,12871.29
1467,X4,0.0,203104.0,13385.01
1468,X4,0.0,200115.0,14424.86
1469,X4,0.0,200165.0,15048.05
1470,X4,0.0,200132.0,15579.82
1471,X4,0.0,901115.0,22028.61
1472,X4,0.0,803042.0,31375.97
1473,X4,0.0,404887.0,31861.1
1474,X4,0.0,400070.0,32251.24
1475,X4,0.0,450402.0,32712.68
1476,X4,0.0,404890.0,32930.68
1477,X4,0.0,404966.0,33715.95
1478,X5,0.0,202097.0,0.0
1479,X5,0.0,200462.0,551.51
1480,X5,0.0,203075.0,1072.62
1481,X5,0.0,200466.0,1277.78
1482,X5,0.0,200467.0,1433.58
1483,X5,0.0,200470.0,2005.21
1484,X5,0.0,200472.0,2404.75
1485,X5,0.0,200474.0,2838.05
1486,X5,0.0,200476.0,3292.47
1487,X5,0.0,200479.0,3674.77
1488,X5,0.0,203399.0,3967.21
1489,X5,0.0,203361.0,4280.78
1490,X5,0.0,201003.0,4639.29
1491,X5,0.0,201005.0,5071.24
1492,X5,0.0,201007.0,5460.82
1493,X5,0.0,201008.0,5726.36
1494,X5,0.0,201011.0,6343.81
1495,X5,0.0,201012.0,6838.3
1496,X5,0.0,201014.0,7168.99
1497,X5,0.0,201016.0,7698.35
1498,X5,0.0,250054.0,8347.27
1499,X5,0.0,201630.0,9972.54
1500,X5,0.0,200097.0,10792.81
1501,X5,0.0,200099.0,11037.65
1502,X5,0.0,201680.0,11406.26
1503,X5,0.0,200102.0,11755.62
1504,X5,0.0,200104.0,12161.98
1505,X5,0.0,203236.0,12871.29
1506,X5,0.0,203104.0,13385.01
1507,X5,0.0,200115.0,14424.86
1508,X5,0.0,200165.0,15048.05
1509,X5,0.0,200132.0,15579.82
1510,X5,0.0,805033.0,18927.49
1511,X5,0.0,805035.0,20820.45
1512,X5,0.0,901114.0,22032.69
1513,X5,0.0,805034.0,22390.91
1514,X5,0.0,805037.0,22777.63
1515,X5,0.0,805039.0,25999.41
1516,X5,0.0,805038.0,28049.55
1517,X5,0.0,901171.0,29424.98
1518,X5,0.0,901112.0,31761.11
1519,X5,0.0,901111.0,33953.07
1520,X5,0.0,402143.0,38717.45
1521,X5,0.0,402145.0,39160.3
1522,X5,0.0,905068.0,39648.78
1523,X5,0.0,400186.0,39961.94
1524,X5,0.0,400354.0,40555.27
1525,X5,0.0,450040.0,41073.89
1526,X5,0.0,400359.0,41594.64
1527,X5,0.0,400022.0,41988.37
