,ratio_baseline,lbfgs,sgd,adam
0,1.35473303407,1.29626344628,1.26309480645,1.24170207308
1,0.968222957911,0.833606833378,0.773233877651,0.812918764772
2,1.08567885151,1.03727189627,1.02262871158,0.99787376236
3,1.12897316449,0.997240706387,0.92864345812,0.974548165737
4,0.98670849991,0.882913854846,0.838174002473,0.864423232846
5,1.14830714046,0.967007856762,0.777954444587,0.908670527773
6,1.85607749282,1.64212800559,1.58242303811,1.62302021854
7,0.847722229269,0.68707138918,0.796536209853,0.739374207329
8,0.997541359539,0.926283969097,0.94526764756,0.912220749609
9,1.13737508146,0.975388389232,0.915719088953,0.965858749017
10,1.05460186768,0.998219566781,0.977091430837,0.962594023699
11,1.21949622832,1.07889613438,1.00682929678,1.05354011285
12,1.23234810896,1.0833941745,1.05831017444,1.07795746985
13,1.34177411397,1.16427471457,1.1232847301,1.15926567418
14,1.28235723135,1.18691964563,1.20390572981,1.16837470089
15,1.26632822447,1.21275643397,1.20400011441,1.16979487404
16,0.824035380605,0.729891958743,0.684368364097,0.712923669524
17,0.680339535608,0.599376711321,0.580810089613,0.590867130119
18,0.972563057329,0.810596253918,0.745626477038,0.798742603768
19,1.75674732063,1.07667795518,1.06481605287,1.10289055696
20,1.0659644995,0.942242373135,0.899313251073,0.928721103022
21,0.923846931619,0.866040772973,0.899961503296,0.854307969851
22,1.06645213167,0.829403164077,0.724729608721,0.814680482482
23,0.76404534682,0.793231508221,0.90610111622,0.776621722364
24,1.01701971089,0.904270769086,0.844585751016,0.879307408873
25,1.09136163361,1.15719305291,1.55137426295,1.16295993824
26,0.955253794913,0.880863510505,0.866259020524,0.861128208243
27,0.967507116128,0.828653052756,0.762260640593,0.81225588205
28,1.10676097848,0.990767374087,0.947244320429,0.972658448518
29,4.16520582522,2.22659478556,2.40289787004,2.32406028872
30,0.996911955085,0.822946926731,0.775022648515,0.822336879273
31,0.879459613678,0.860668537258,0.935426235664,0.857945062809
32,1.42484960192,1.24076746325,1.1582024262,1.21969737188
33,1.17787160591,1.06565377285,1.02493256836,1.04362029493
34,1.21878975576,1.07254032792,1.03349873539,1.06207608677
35,1.07746438115,1.00161438138,0.967036808269,0.969649919185
36,1.3960915077,1.13814964674,1.11827214844,1.16136429972
37,1.2222186468,1.08952446389,1.00529762623,1.05754664311
38,0.69650378803,0.712212454142,0.869592818966,0.715921700021
39,1.43998647314,1.11395988666,0.952566938119,1.08385464234
40,1.57284691809,1.17942318392,1.02446086325,1.16519668164
41,1.36615625095,1.18496254889,1.13502973022,1.17742080767
42,0.804636106242,0.777696127657,0.837326485775,0.775098918731
43,0.888713595259,0.843730839793,0.832103476605,0.814868940114
44,0.872065481979,0.786301171821,0.751214132682,0.769330444025
45,1.50834574005,1.08862501795,1.04820824905,1.13291290761
46,1.15994921154,1.09762378996,1.02694952296,1.04074595771
47,0.943136983213,0.84932126612,0.801201298213,0.827683090107
48,1.05051171194,0.955661243334,0.934065241821,0.937587252885
49,0.755672802887,0.627565567444,0.583069087584,0.622711970026
50,1.00793139871,0.956689060312,0.940410622648,0.923335487473
51,1.36721184955,1.18000448287,1.07142141342,1.14785985538
52,1.36605917624,1.16914483431,1.09315218362,1.1560280491
53,1.01426778616,0.965832806607,0.951579557861,0.930843897911
54,0.939203731038,0.768454788764,0.698867203686,0.759897523129
55,1.158052999,1.05550352461,1.01827778914,1.03145232827
56,1.00624654126,0.870387508559,0.807305050232,0.854812220971
57,1.22537284808,1.19378657712,1.21961296202,1.1548013179
58,0.898031543346,0.825421496687,0.798136004276,0.802878162432
59,0.999785916566,0.872359117151,0.810729381373,0.856315564498
60,1.095886941,0.976659391931,0.932672667052,0.95937648469
61,1.19922437578,1.06908245866,1.02784410173,1.05301180298
62,1.04285581234,0.932583876767,0.882602455561,0.910974744523
63,1.19899923123,0.791632645751,0.736678124035,0.805578405406
