,actual,baseline,lbfgs,sgd,adam
1355,284.674054,388.712233224,444.595517542,507.019275611,466.468793275
1356,609.876943,465.696203625,428.17399319,420.138635649,468.3021902
1357,2800.799194,2119.87675309,2677.30307817,2938.6237883,2670.23495647
1358,41.794956,46.9761499463,73.2473584549,64.0412755551,63.8492887279
1359,1537.0,1215.34729444,1429.21918881,1534.73823365,1446.19143586
1360,907.573645,882.525193821,895.358630636,927.110449417,948.932694597
1361,2105.016474,2015.58824745,2090.23782364,2106.36868094,2173.66491497
1362,527.289779,419.277165017,488.119456384,486.562280538,482.416888482
1363,158.223823,82.9399088172,178.520397869,166.34383477,184.283252448
1364,87.95513,88.4342865509,83.6551092917,78.5550109209,90.7323502855
1365,410.69292,339.505561895,408.351414533,435.740941788,410.13939236
1366,2210.025021,1773.85392535,2016.24734584,2167.75289127,2059.43368345
1367,1682.891999,1756.59717953,1886.35836451,1941.47858809,1945.37844024
1368,782.308606,660.613377513,695.098012987,679.848635802,711.839628314
1369,949.644179,695.637735298,776.284509601,783.815631894,783.023725987
1370,574.363895,491.882365869,517.32181421,515.867298795,534.576657322
1371,371.198545,352.922214002,397.857015088,390.80618728,396.802300642
1372,1482.601443,1101.56510971,1279.12204393,1394.90235422,1308.1699624
1373,30.22323,63.8129544303,96.035825646,87.9312171904,85.8959700818
1374,2305.946885,2292.24370428,2536.54181943,2637.48395469,2588.8369603
1375,649.0,723.092643073,745.398204248,742.066226445,774.145365378
1376,1989.539464,1660.02438552,2142.13749351,2445.95705307,2177.24431351
1377,286.005611,247.554952303,322.668489534,347.101310242,317.498782513
1378,3040.891543,2277.44788581,2457.54838843,2542.08595026,2531.57909187
1379,265.172121,301.061764365,331.360629049,320.064010257,332.210934093
1380,220.302386,167.348402501,205.788264854,208.526084484,201.185644003
1381,1271.77974,1241.58751203,1359.82932905,1414.83841077,1394.70363167
1382,1011.49801,915.923326974,1080.97000365,1163.37964237,1094.08117867
1383,2156.050573,1849.07586999,1935.65281924,1958.83103672,2007.97415494
1384,1176.051149,1450.71867223,1340.86436507,1263.51366793,1439.72413519
1385,1281.321229,632.728133808,602.817565488,576.003580896,640.318159628
1386,38.366617,49.1678889759,65.9936011231,48.6860317128,56.8221709125
1387,225.27034,219.049454213,264.784916806,287.803487863,268.933324713
1388,2703.0,2599.40320617,2778.72863141,2850.31540386,2867.87690563
1389,598.111211,357.678164724,367.7341699,369.679935666,384.796205876
1390,1471.192583,1168.4599715,1301.85592129,1342.11476232,1320.93128061
1391,1705.686187,1572.23150927,1838.04510563,1999.55607724,1874.06262724
1392,1071.453767,751.590100396,899.934732189,957.551210142,903.625759199
1393,39.380853,37.5543419079,39.6724265203,35.2246826261,40.4605731277
1394,554.753807,460.097699514,563.259142722,603.694444453,564.533634017
1395,772.894409,679.436153077,717.819755904,712.734759669,737.237012312
1396,184.935779,98.9874522823,204.312726894,182.17174911,200.154459895
1397,172.572423,178.41342467,184.652064991,183.474949018,192.869027453
1398,103.798057,91.5915653964,111.243833372,84.5237980312,100.941717868
1399,606.255154,495.212098292,585.589685777,640.01025754,597.636862939
1400,381.737991,368.606775858,392.281201243,399.384253875,406.186640613
1401,813.447808,500.739600714,629.812535669,695.681527817,630.525232699
1402,2005.946885,2016.1932515,2242.60964532,2347.97990649,2290.16057594
1403,2514.185238,2039.45190966,2430.26899662,2636.97973653,2463.27461503
1404,217.0,227.970022743,212.047023496,200.693448389,229.366653168
1405,106.971382,161.140729933,142.98993948,143.764633689,160.385589912
1406,229.336926,199.27291311,223.129071545,211.016238272,220.866187115
1407,522.264482,675.162873155,726.026604961,758.960049504,752.857805021
1408,2160.391515,1709.52283999,1860.48639024,1900.45175841,1902.51131599
1409,771.453767,524.618219016,633.718505775,666.764969683,632.080218487
1410,1508.088482,1370.41066473,1445.63776104,1441.03263839,1487.3312454
1411,1649.5874,1774.16452017,1975.8076628,2064.78119762,2015.78437037
1412,1117.297141,1252.53388758,1457.84990715,1539.58639339,1468.44834919
1413,885.257568,683.994643875,766.417483774,798.118331605,779.341626731
1414,307.09323,344.421976053,409.477687218,442.117394841,415.642571076
1415,1537.278225,722.667002022,1024.31265695,1124.69097209,1008.50984533
1416,344.924321,294.193382735,357.271957887,393.817132959,363.363931723
1417,176.0,167.864599656,186.844898588,200.441834071,193.684155736
1418,2474.868059,1801.80720595,2365.38202712,2706.95867578,2404.13745315
1419,546.827692,573.051788425,595.559111526,565.535007185,605.114080967
1420,1634.235345,509.501483767,1059.64569867,972.527084711,1085.60870173
1421,244.547071,203.461597207,234.913034487,229.465338111,231.608777952
1422,1343.750584,839.047427414,1210.43876392,1327.9484721,1203.1134329
1423,4051.654596,1207.06096839,3280.39283261,2644.63286119,3393.46509814
1424,409.0,458.009618006,503.194986924,518.690113562,514.215909272
1425,763.105463,697.388607208,771.716462786,782.480403544,782.064071797
1426,137.417465,164.736427406,173.227145604,175.028448992,180.775085942
1427,102.219713,102.363882075,139.967542968,140.251454585,132.253071633
1428,671.316435,493.436897214,519.851474583,476.336861832,516.595973847
1429,807.0,876.820291159,942.659430444,940.479557532,962.74132711
1430,1289.008356,1288.50538904,1317.99705578,1354.50483109,1387.88837158
1431,68.063361,87.0003936996,158.860848069,156.964615966,157.744509324
1432,523.991309,523.95524463,573.945423253,603.541289044,590.959202939
1433,1669.76225,1802.142279,1925.45665965,2012.90375177,1999.22504225
1434,1530.0,1250.75748049,1412.84143673,1510.24717619,1444.40005103
1435,1074.093907,1081.35885298,1108.11897029,1060.42276568,1133.84695199
1436,296.151723,217.759009133,260.033216969,257.763873824,254.267458264
1437,583.685777,473.771647587,549.99006761,557.884087412,547.186614423
1438,1699.755832,1081.94230893,1197.00380807,1259.57619082,1228.09952565
1439,1939.581044,1563.76156694,2044.97763134,2333.64551466,2076.09844176
1440,1026.956267,941.402033326,1086.20997042,1176.71107571,1109.27060344
1441,880.744544,778.294815583,836.402297116,851.911460197,860.82292091
1442,115.322936,113.159815704,141.002348042,129.91316467,132.731328308
1443,805.0,851.200423933,951.909558197,1026.75386445,980.896815166
1444,1477.009136,1446.69064002,1600.74486829,1683.28786171,1641.14576416
1445,160.490033,169.069812357,172.799592392,156.735343184,175.317059776
1446,2218.643334,1886.49744384,2290.06106336,2415.82940653,2284.38024696
1447,230.563542,270.964748998,307.183794638,334.864104967,317.295669283
1448,727.873757,605.733280921,743.531629234,785.204171959,740.23429988
1449,501.947959,527.612962806,575.003886899,571.524789726,583.399365828
1450,1500.088284,1324.95113984,1510.80790616,1590.53681139,1530.65446586
1451,998.91246,1075.91568515,1178.11168951,1199.13839683,1200.48091334
1452,242.50108,277.331761321,340.322508991,353.784884533,336.59094357
1453,163.833491,192.930604905,222.978140202,237.310574853,226.085536658
1454,996.392339,822.08908702,954.060724013,1032.82600792,972.726906105
1455,1888.821537,2063.25636756,2240.5948853,2311.10631865,2300.65083248
1456,432.719031,302.404292766,334.722011352,343.73809401,341.81773373
1457,1629.81651,2234.47325555,2298.03833998,2154.60028185,2319.70619041
1458,1143.561246,965.175231816,1071.97846808,1091.16572888,1085.67826483
1459,463.728276,330.933196762,375.680231096,388.650499415,380.712638063
1460,706.784606,659.365403908,701.073430209,755.168364731,736.657608742
1461,1886.745003,1417.45036849,1664.21925444,1807.938495,1694.3937919
1462,682.897947,900.157812719,836.339476833,783.513888963,894.006214554
1463,1758.615875,1500.03067239,1747.21100235,1873.30279885,1770.07639707
1464,515.345985,417.323855113,434.119236399,455.502146512,457.932589135
1465,921.049274,845.675621089,1016.16318925,1115.91801009,1034.36446512
1466,3860.254368,1718.37289303,1737.98876425,1604.81049365,1758.13734741
1467,1921.417694,1944.09792271,2057.45986656,2099.67871301,2129.80986341
1468,264.693168,277.245463356,315.468057937,332.879761186,320.70045486
1469,175.351944,149.810636295,224.371272644,242.69362165,221.21237098
1470,1645.368251,1375.27446901,1448.80352322,1471.60477156,1501.08720561
1471,1943.040548,1630.67947506,2151.11061817,2463.29230516,2186.06207703
1472,1488.859981,1351.06096226,1384.40137413,1374.42437599,1440.43602695
1473,337.988606,245.447838208,285.074158686,281.007230937,280.961857327
1474,551.794235,616.220154239,632.521101931,628.254327755,658.684083501
1475,1447.179882,1321.20249113,1570.87519468,1710.52477056,1595.74045677
1476,2683.868361,1551.69022952,1814.38627792,1938.37780575,1833.7973933
1477,315.72245,269.428829516,300.720143871,279.807181802,296.645727013
1478,2871.658751,1849.16073743,2115.88933723,2236.33281274,2143.47158208
1479,1308.00832,849.897722908,882.784098597,853.420016287,904.961986375
1480,1357.388198,700.906457241,925.833902532,1050.01090795,935.956831581
1481,947.863054,808.357785799,953.075537987,1019.38773183,962.200818494
1482,228.161793,254.286801205,377.487026079,402.413614256,369.171436017
1483,494.601042,383.924217956,434.843076508,424.827829978,432.233891716
1484,500.227268,475.899845427,503.477093569,485.332625823,512.268145928
1485,1075.941026,927.087783734,1007.9714688,1012.47031351,1028.21911717
1486,497.57497,570.31886832,583.867500443,580.448664318,608.925235609
1487,1604.0,1440.23861561,1501.09146286,1513.5619213,1558.63303315
1488,890.052275,759.437090134,879.266044681,924.316620843,885.336563697
1489,243.173983,119.747636871,179.946968523,185.838912408,170.966125103
1490,882.819217,601.462762757,786.366497827,899.474993734,798.930791507
1491,861.652055,978.154479935,1167.76534496,1273.87761396,1186.50162608
1492,896.882049,887.743609683,951.152892356,948.121708673,972.517731954
1493,442.692167,535.28188126,578.264498802,573.216601996,588.366619682
1494,1997.033831,1996.35839693,2222.59963283,2314.19538057,2264.86303807
1495,807.588204,859.012003838,901.103950185,914.978142183,935.761280584
1496,552.842084,621.625467158,689.524998124,758.250624981,718.096482998
1497,159.64565,156.361756135,232.353102601,260.696178719,231.416903317
1498,778.372818,1014.91644343,1056.72339737,1078.11279396,1102.4919467
1499,517.622521,421.820129717,465.89353519,460.282653696,469.338159556
1500,132.719031,119.378274956,178.166838096,191.714684882,173.393359327
1501,183.278129,214.665764673,247.909416552,240.249575962,243.916733173
1502,1713.319343,1254.79166322,1368.26958764,1424.37171028,1406.83263242
1503,2109.355463,1616.28011813,1805.13396601,1858.5579673,1829.27782898
1504,1261.473056,1005.5826026,1221.70917223,1324.50285832,1232.41456425
1505,1171.192583,917.942463258,1056.39737798,1115.91238021,1067.66774018
1506,1830.10021,1681.70322899,1712.1324922,1666.898196,1769.87037741
1507,2422.052411,2604.46153359,2649.30915248,2601.76032399,2751.09648309
1508,361.936396,263.213359642,307.143243417,330.943067724,313.026176214
1509,538.92363,556.137689006,646.959758518,698.978462315,659.131743869
1510,1375.320687,1128.61663514,1270.84173436,1335.72777355,1292.83806774
1511,1821.601206,1357.57756936,1547.76443231,1668.32409706,1580.52488732
1512,625.452368,572.625845716,700.184623372,777.246811423,710.041630542
1513,2198.931456,1633.89366003,1886.99993005,2005.7700203,1908.04861672
1514,1783.347842,1663.04883201,1832.54191327,1904.146274,1873.3316493
1515,2358.716498,2062.26615325,2100.62114877,2074.85422541,2185.95795774
1516,1141.567424,707.355174083,925.837301445,1041.25554057,932.566438542
1517,714.874499,704.849487563,849.755361467,902.868120867,851.490328664
1518,711.439024,621.895758433,690.832723226,721.309888592,706.265951061
1519,1024.131918,1157.96006656,1222.99354007,1259.95589201,1271.60213331
1520,583.59996,450.459997589,529.219300694,549.660500647,528.030790233
1521,1105.364064,611.164429259,849.388713712,945.01281206,841.854479759
1522,109.414734,94.1373971681,106.137595684,108.328033353,108.47985027
1523,1399.831974,989.164738322,1201.73109709,1303.67789504,1212.58602468
1524,2067.481373,1261.14127857,1503.80326756,1619.74516571,1519.25555282
1525,1282.281059,1227.80454304,1264.71673962,1282.88963211,1322.52151922
1526,1168.10395,1095.37526502,1186.16828243,1225.87497124,1220.79808305
1527,579.214142,462.027080789,521.650810393,561.262999698,535.547653308
1528,1489.643298,1310.20923813,1480.4776596,1537.65091197,1498.47897517
1529,1732.825496,1536.50634474,1716.77261377,1769.55617971,1740.13252089
1530,1611.049566,1495.48092392,1734.61987479,1875.12133637,1766.55441909
1531,1790.327891,1408.48164297,1589.37444594,1670.97247973,1615.76367404
1532,161.355651,160.436722973,187.738045509,181.655910773,183.614008403
1533,349.70579,238.760602146,498.658334304,451.760170276,503.87335271
1534,1909.808271,1981.08681397,2147.21992584,2219.95903821,2207.97868368
1535,109.489646,58.7063280382,55.2991313722,74.2907767685,66.2287921396
1536,891.090611,658.95802653,720.422939731,723.924159396,732.131829475
1537,395.417632,307.487456641,320.246410848,292.080767817,319.260490558
1538,1312.29987,1229.27030144,1453.89676379,1583.70041204,1479.77979643
1539,2377.801767,2005.35922807,2650.29062797,3044.81811043,2697.49890724
1540,1931.269377,1531.47078892,1744.51348352,1833.96652461,1767.32413577
1541,910.944479,832.448991055,924.883819286,968.730712154,945.930994455
1542,1417.0,1477.37104117,1502.53136254,1383.59109455,1513.11711959
1543,1615.973983,1440.33259703,1679.18938841,1832.7178991,1715.10369062
1544,587.658178,296.604538572,361.740092856,355.315951114,350.064241542
1545,1768.10395,1624.91003295,1753.71893111,1811.2285794,1806.45257586
1546,232.603496,230.090586796,259.551370776,250.642889185,257.637351339
1547,348.682968,284.601873214,360.420782485,377.66830593,354.987373806
1548,2313.578424,2214.73579153,2402.70823075,2481.94291356,2468.96497044
1549,237.28955,192.646084008,236.591608663,236.646526435,230.003402212
1550,593.026438,484.603750732,521.774069472,511.716714822,529.987480702
1551,2446.50068,2117.92481689,2220.00602357,2248.23141799,2301.97580934
1552,1845.979578,2033.73614814,2171.81311655,2222.17603784,2241.29505138
1553,494.185741,461.857962488,425.05167551,404.691931816,459.376702726
1554,32.129427,36.4727514375,53.5669456939,30.4922427272,42.9502006379
1555,492.279354,450.587953137,508.707505374,512.968623679,510.374657456
1556,1661.151001,1468.82833539,1918.47516446,2182.93424024,1944.87322847
1557,331.17529,310.923208529,352.066184979,373.233354896,359.945122227
1558,972.084118,1260.3925208,1324.37613685,1334.48902742,1370.16543202
1559,798.287211,568.565951392,628.970432012,633.607439763,636.436308052
1560,347.863054,289.704124883,364.87994025,384.037653169,360.536367496
1561,671.797534,525.539131781,509.249517158,488.952779104,532.359957662
1562,1219.003247,1071.88068369,1149.76006393,1156.72213934,1178.06779304
1563,650.148637,674.594459263,698.846865625,740.819711087,739.745645956
1564,1379.454376,1600.92984543,1610.06419437,1590.56199195,1681.70519132
1565,2357.0,2132.97842288,2151.90444865,2152.8251192,2257.94297268
1566,601.785623,624.929071025,544.204888472,449.337735217,575.810224199
1567,268.584303,212.611102345,217.534610083,192.917737652,220.452633649
1568,1618.047587,1333.33342094,1611.01516896,1740.65295758,1624.91162776
1569,1764.0,1694.41853809,1885.0464967,1981.13697787,1927.54355232
1570,3806.079991,1596.79678884,1611.62257008,1485.76495241,1634.63491539
1571,777.905962,733.965961371,754.284076476,703.222628988,760.147183349
