,actual,baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
1903,331.062577,240.582844489,282.959542397,296.985808051,270.433913956,297.433599662,282.064808414,296.209424324,331.720009561,332.394653239
1904,516.662294,505.647337362,511.773719903,510.746343807,503.459462026,509.424219837,508.081897141,507.980724842,456.394325326,457.503454906
1905,263.864321,264.864858484,281.058324513,288.076945163,279.94410775,288.702219654,279.973421804,288.284780481,284.088925864,284.912740721
1906,2565.509318,2652.42517374,2750.51028328,2742.13056644,2742.61382547,2744.58806374,2748.78437614,2749.10360745,2577.50043433,2579.82974344
1907,620.018726,580.667497662,656.620686741,656.751908412,664.079861532,656.276568705,659.997592943,659.64666107,677.563676709,677.632779166
1908,1143.516304,685.099543783,774.055136358,773.876602442,784.480440247,775.117998487,778.350949095,776.302286976,805.230824811,805.381917472
1909,782.891999,774.116861589,841.578823722,854.37828658,838.148800976,861.019263792,844.361546082,856.618968646,882.336275144,883.393325763
1910,210.720213,200.121982923,350.401826801,341.826703045,350.260044806,344.899242666,348.492706191,345.611466386,335.065477716,334.983846161
1911,169.073321,122.742382414,122.72827523,117.960020839,126.097184044,117.081615116,124.851614873,114.638583228,76.9609260874,77.9158165729
1912,783.914592,699.458406775,876.712084317,882.513872533,853.939849907,873.609236357,872.795119624,877.115892456,975.2069876,975.976812006
1913,802.923939,473.134751653,582.05298004,574.354127118,586.116713665,567.754676783,581.92335929,570.351670124,630.839837858,630.880745216
1914,2810.882349,2448.9198699,3010.18399833,2966.3686739,3031.46754159,2934.00341916,3008.87941086,2941.72004704,3276.29093852,3274.56069245
1915,763.115374,864.185532885,923.087040485,922.33725054,929.987574837,924.441563929,926.415268943,926.958514078,913.723754886,912.74528023
1916,569.936354,421.763413051,471.417027895,471.759908725,475.731807833,470.79998338,473.634086231,474.399641703,478.518937333,478.571494243
1917,1165.324005,976.571728604,1124.35247713,1130.60193027,1117.93348579,1134.2644281,1125.88768604,1124.66187734,1247.83958609,1246.41943961
1918,334.51843,317.267279576,332.987468495,340.906006289,330.238334891,342.859668623,332.177828913,341.421606961,337.100830895,337.991305499
1919,367.889697,359.958271636,453.403590887,466.483246511,432.55307796,465.365862432,451.34820125,465.7738365,515.571413108,516.232218401
1920,1289.750774,938.267541842,1124.72798619,1129.87032917,1111.3193963,1121.53169917,1123.23860175,1121.78480005,1243.95772787,1244.84363793
1921,1413.794576,1281.90458654,1472.38335523,1468.28231373,1495.31780891,1471.39211862,1479.92539684,1467.01085651,1562.29302207,1562.6619168
1922,555.035925,312.288228399,297.404174326,292.759259778,296.871764897,297.646828716,296.973201488,291.531041496,203.412611821,204.491871991
1923,1691.516234,1583.83110025,1716.21473992,1716.98871814,1733.78443946,1721.49054176,1724.71130961,1726.54044767,1715.84168192,1716.5145005
1924,490.776062,691.328526662,748.028554926,747.895501984,753.870368035,748.757044785,750.988447851,751.750790535,749.875811897,748.751070129
1925,1296.0,767.798063665,1285.18411472,1258.85749297,1287.12735832,1267.02947045,1278.80061255,1268.90072466,1246.10434641,1246.02110508
1926,576.906784,474.058743797,560.146396536,556.828018604,567.122295745,555.352467957,562.040375045,555.71110358,599.251269201,599.281710641
1927,621.469579,696.900644915,655.595462974,642.669275164,646.307575597,655.087735664,648.610495424,639.855320397,476.719868803,476.588230213
1928,955.129754,874.458884346,910.590415988,915.724080263,902.755037208,917.244224755,909.813055086,917.808152316,874.302275596,875.549290182
1929,1436.781746,1445.29675297,1581.672583,1581.92058621,1603.39422412,1591.58988837,1591.14169367,1588.16779362,1634.36044155,1632.34607133
1930,1620.805004,1423.79030869,1654.92957389,1660.89562359,1656.22217932,1659.84573682,1658.27144869,1651.87961776,1804.43035744,1805.60589694
1931,498.142107,381.020718045,432.718109471,444.895714823,422.437863085,446.772867678,432.195811327,443.138516988,486.334608051,487.10074191
1932,2108.287805,2057.06002991,2216.98550493,2230.54069221,2227.29060112,2242.72515625,2227.03014263,2240.86972558,2249.24626248,2250.99237093
1933,1068.653247,678.975814356,848.517345786,830.923568898,850.749871543,822.751174781,846.846168444,824.748242064,933.256888143,931.024892276
1934,1456.324851,520.260400458,1335.77582979,1350.97808651,1364.42805643,1349.44347417,1344.69234784,1338.19722111,976.130790368,975.916598168
1935,897.605681,997.154647832,1011.32042175,1003.37718001,996.913871289,1001.45491616,1004.98283706,1000.24621514,893.427980186,894.82104268
1936,2782.971168,2558.67029531,2863.59513282,2875.80144467,2891.56376788,2893.04261249,2878.67559231,2876.79054617,3030.34711432,3032.13026409
1937,117.491073,81.8498313512,128.723135906,122.755809278,125.866891414,121.44408764,126.952261529,123.888913736,135.153468191,135.054181221
1938,111.49801,110.873492368,133.908612142,133.955954015,134.462980457,131.634592143,134.310382211,134.845639934,138.283279145,138.192229744
1939,198.392353,214.743819868,239.766666482,251.634430822,234.006257523,253.858407084,239.075031187,250.94255564,277.90383729,278.607945474
1940,1156.637469,1073.92208359,1227.40211719,1237.6688547,1225.70488656,1241.6336479,1230.549741,1233.33826164,1334.46353748,1335.5219183
1941,1104.641164,1086.02303196,1187.22482558,1200.77279635,1188.12546504,1209.81329001,1192.29384699,1203.72456724,1243.94738765,1245.15456469
1942,147.162036,129.166704832,145.385047849,145.35839784,145.757865003,144.109647168,145.648772926,145.889197292,153.032010932,151.622204598
1943,3076.330724,2553.61037513,2672.75536177,2671.17294661,2668.98988059,2674.25106171,2674.40060792,2680.69497256,2548.03558276,2550.18572415
1944,1258.0,1451.27726834,1713.02093725,1715.62979459,1710.68321788,1708.273335,1714.50546892,1704.07761807,1875.38651946,1876.52630802
1945,308.874321,270.462436775,306.103916885,306.315274803,308.580075623,304.895734325,307.439072196,308.080307817,311.558797714,311.552246879
1946,1210.944479,1056.73626221,1160.16589578,1173.60486476,1160.64267832,1182.22629031,1164.99455702,1176.02517203,1220.87936837,1222.04603589
1947,466.543043,426.925661146,570.799144227,557.163299323,567.583937794,547.253462009,567.189963755,553.802508361,614.717862501,614.693753255
1948,1282.0,1203.80857373,1304.98466611,1318.22619916,1306.01729092,1326.59992201,1310.34820413,1323.18963222,1345.59601633,1346.87069964
1949,572.0,496.95482183,651.788314094,637.746166385,649.939109558,626.482642943,648.457675369,633.182405565,703.81538411,703.828825562
1950,413.389987,312.22979204,349.297119254,361.453594589,341.052001336,364.233222201,348.790570419,360.357791049,393.848851377,394.606888619
1951,39.325984,78.2677264198,76.5108603738,85.1496576272,82.5807765946,87.9545621711,80.7702351076,93.2134850964,49.3692975719,49.2633474822
1952,426.255699,269.749574591,466.410939508,452.889992932,464.20667363,456.447029625,463.10003815,458.379187372,452.245540664,452.099680741
1953,1705.168997,1697.7202252,1851.30640153,1852.57931595,1871.24323324,1857.03546235,1860.89849932,1862.68634499,1862.76158902,1863.41953761
1954,1850.027504,956.716381851,1452.25051568,1415.04578548,1444.61878819,1415.30785927,1441.90834137,1420.64451253,1485.40406398,1484.3832514
1955,992.671911,890.898044094,929.134902538,934.477988148,921.374620626,935.968538342,928.490777365,936.752780941,893.680726329,894.926877375
1956,3843.962542,1742.95052808,2202.17068285,2165.35640123,2209.23485357,2131.77487779,2196.76018582,2146.77628778,2385.51244039,2385.84589978
1957,1109.367228,948.447125304,1010.72741832,1021.5695443,1006.87840135,1026.62860108,1013.23708462,1025.87572799,1018.41736527,1019.62149652
1958,89.266636,106.17084031,103.997301852,106.008818488,109.873873749,104.814642132,112.758831496,105.706442822,51.2526157438,52.207035972
1959,299.551403,285.182853455,325.785289477,322.380702812,329.811902567,325.227622341,327.168550938,322.332266652,360.037503025,357.527992476
1960,184.940544,241.10791109,275.006436186,273.706310863,278.168558999,274.633263706,276.248393354,274.299537186,295.471368754,294.184068846
1961,1140.007581,997.994116443,1145.92781704,1146.42413679,1154.93896821,1139.04701006,1150.7405435,1152.8843751,1174.83985415,1174.68102481
1962,426.943423,440.168595695,537.261153083,530.91997414,541.683721524,525.823274659,537.558317305,527.742253896,581.437997849,581.460851208
1963,825.24349,856.41888109,834.592821914,817.227443746,820.138958265,823.804247474,825.691703701,812.196368088,659.930009795,661.393187507
1964,3053.891255,2661.62132335,3045.82120664,3050.68086149,3074.11386917,3060.2420454,3058.51058793,3041.43627263,3272.55521763,3274.28354588
1965,665.0,587.56027251,669.872474975,681.691134275,660.635442364,683.97882451,670.28001387,678.827268667,740.568623794,741.433612217
1966,1921.205528,1695.57454513,2035.70152548,2031.83112641,2031.51778483,2015.90130399,2035.35037679,2016.28701829,2230.10114217,2231.26675565
1967,550.712968,456.779571619,487.455263232,497.811145857,482.379428143,501.136395356,487.704362195,499.315971102,503.052115608,503.977100252
1968,2076.564385,1939.07872416,2194.3832074,2204.46154459,2210.2802022,2215.35456483,2204.05465579,2201.009062,2348.95885655,2350.41945961
1969,163.488398,185.068233215,202.213140028,214.713326687,196.112501375,219.331186143,202.227086702,214.492348146,248.369534826,247.928552348
1970,890.74548,1067.82566828,1128.32728054,1124.41150552,1132.77526766,1124.49651023,1130.26068503,1129.55485905,1077.28403565,1077.79571978
1971,5222.573477,2209.98641567,5763.11627875,5854.42338005,5892.73511489,5830.71698045,5804.16387409,5781.65319302,4129.09538859,4128.5318145
1972,1549.70579,483.000185367,1476.94844031,1498.30103774,1489.80566019,1480.36677664,1480.95866752,1475.61897474,948.972797256,948.736293916
1973,253.797755,238.231513148,281.039033391,279.937821221,284.186851643,278.869908464,282.091981085,280.248572146,297.862948572,297.835288286
1974,692.386763,519.561092206,628.704709434,622.082016203,634.782065602,617.14119119,629.480958102,618.475746936,679.56632072,679.622974891
1975,897.679736,275.953385301,318.51376127,318.884557141,319.801413286,314.98732057,319.537799055,321.004418264,321.338247113,321.233972295
1976,448.0,407.683273511,435.840274654,446.586703057,431.106238845,450.515459037,436.053505385,447.70713732,456.621832107,457.522765888
1977,567.467531,514.000906943,558.003723207,557.902392531,562.121888256,558.199878687,560.12861135,560.7057952,562.118518071,560.907358594
1978,1548.721561,1272.1761889,1359.60550022,1357.96571141,1368.94766098,1359.55918776,1364.20415857,1365.33365536,1327.01557519,1327.59061484
1979,525.125443,537.370297657,647.840874578,641.41460549,654.473960881,636.856875786,648.850159654,637.895555038,699.659621263,699.722082204
1980,632.489989,588.222558696,624.742654465,621.193200441,624.178850809,617.879146177,624.428771316,623.350917316,583.407132931,583.580253557
1981,232.849489,212.630926253,249.754826932,249.144171089,252.340978219,247.949097119,250.75280719,249.842253535,262.684649416,262.64650707
1982,769.76225,774.880518585,819.470561949,830.475776336,815.553261416,839.608340105,821.681546333,832.826389447,856.950654036,855.452748469
1983,2092.94233,2209.92141678,2366.85558498,2378.40239665,2374.57865243,2387.91056644,2375.79430739,2390.21123996,2366.5171085,2368.33304153
1984,790.431274,732.457561031,811.990936295,812.601321173,821.905309414,814.290195493,816.527959804,816.441810194,830.516423155,830.738331802
1985,522.485638,441.209780957,508.037793645,507.604576579,513.683327037,506.321602069,510.431062953,509.450523408,529.515579164,529.507055293
1986,962.168914,825.236846628,926.300133195,926.529974344,938.354097064,928.114787013,931.495389114,930.070589955,957.906383786,958.107030609
1987,691.455975,765.695154186,792.164559309,795.388675896,783.282667792,795.508363682,790.194249625,795.970336897,747.605116666,748.802491559
1988,1968.365241,1890.30127589,2059.43514541,2073.40799304,2068.36870266,2083.40872416,2068.87145648,2082.27830072,2110.79129171,2112.30559062
1989,1231.057816,825.546051964,1117.12662065,1091.26028463,1111.46916733,1074.55367604,1109.9411916,1085.28914878,1194.70022947,1194.76424845
1990,554.512958,513.005439651,611.314385379,606.58298724,618.504558985,603.967490656,612.917231208,604.281482096,657.378393335,657.429105829
1991,356.707013,473.738899748,458.364800865,449.679557643,453.519682602,452.682522139,452.679712346,447.550564152,369.324259936,366.535959296
1992,1915.889917,1709.40625447,1765.46140703,1748.82009536,1763.72005439,1747.63936441,1762.25314103,1752.15081623,1611.60967873,1612.57390417
1993,137.281332,164.742043245,223.95668796,217.974091313,222.024560386,213.932307412,222.279503796,216.936003942,241.065899559,241.029646968
1994,255.981857,298.27619405,301.709876537,295.981181236,299.410744597,296.103947236,299.62060845,295.721123086,255.566649758,255.719378491
1995,314.0,374.658687387,389.690646343,384.841878566,387.370294208,382.69423735,388.050926068,385.151787225,345.527498097,345.650793206
1996,299.293303,240.662798952,275.762756151,288.761501577,265.779778164,289.642925772,274.898783577,287.681553068,321.605258938,322.299822064
1997,3204.084019,2370.34131749,2507.62900124,2514.14730963,2510.64227762,2521.15116919,2513.73764607,2525.81988051,2451.50439342,2453.49894073
1998,542.811668,370.532016695,400.21102822,399.777281984,403.467386574,401.346435028,401.743361868,401.303722487,415.761088279,413.168073976
1999,1454.726867,509.151569432,1033.25443553,1026.33890401,1050.61972825,1037.81713847,1035.62318337,1031.58368475,891.255654844,891.097642598
2000,1267.410387,1209.81315243,1590.44742417,1581.77690966,1561.04261141,1564.66622503,1581.68455858,1573.98434857,1732.30183197,1733.15274823
2001,278.92733,511.539057068,467.443718166,464.2526566,469.165369495,479.23463753,463.184538761,469.467190221,324.165422951,321.340109421
2002,313.808478,304.553660506,331.245320891,331.107201109,332.903041609,330.470265384,332.171355903,332.58628573,334.612366052,333.296386339
2003,1102.485329,1239.67821058,1260.02608483,1250.70708669,1245.01442911,1249.35934735,1253.44225985,1248.32139714,1125.26037581,1126.82025223
2004,1370.70476,1686.7546601,1791.45531803,1802.2635026,1794.20604817,1812.362005,1797.55776501,1810.34392177,1797.60812051,1797.91144422
2005,878.770017,851.329726883,963.558622043,962.826412487,977.909351553,965.555939511,969.058766682,964.620320015,1009.178074,1009.41848539
2006,2505.733814,1923.51194006,2695.8227485,2631.19265943,2679.38357241,2601.34228172,2676.37276966,2623.75523871,2845.25095693,2845.42005882
2007,1914.225642,2116.64843549,2349.92947877,2348.91070909,2387.0697721,2363.86967882,2364.70817604,2354.28860885,2459.38599946,2457.68475842
2008,1508.380462,1453.23171114,1625.52760072,1638.06201052,1633.00568177,1648.48755179,1632.76711537,1637.7434758,1732.30854615,1733.60365758
2009,1257.083687,819.731544873,1326.7539982,1296.68341083,1324.50433091,1301.66610806,1318.54072046,1305.75742857,1311.31576577,1311.2417095
2010,1457.150631,1300.74504495,1494.77726205,1503.4590995,1496.26774979,1506.59184202,1498.76514299,1497.38363302,1623.90698782,1625.04886773
2011,1992.004252,1665.44788863,1763.25673354,1772.26382808,1762.90267517,1779.31927279,1767.72023624,1779.96333045,1749.58842932,1749.83561677
2012,620.889798,704.94345781,704.329306611,696.322957366,691.927231985,695.791038589,698.178976408,691.862358058,599.677794959,600.950912792
2013,593.557622,446.083495082,476.797136539,487.612037287,471.828433042,491.58476528,477.182158506,488.965031456,496.787964394,497.710743246
2014,593.608978,335.981909665,335.922630134,333.283705038,332.507651168,332.053342199,332.61989574,333.222924701,277.33320032,274.256096226
2015,351.594737,287.224626463,338.821906465,352.134016133,324.598347714,351.686721151,337.586345372,350.693837339,392.370022387,393.060822632
2016,836.876628,839.914766946,924.974970763,937.970744517,922.209863871,944.825511096,928.186801784,939.44254072,980.383462086,981.420132617
2017,1447.431778,836.520095848,1202.5883592,1172.56398788,1194.16194918,1162.25668804,1193.30855047,1171.73239741,1257.89232913,1257.92170336
2018,420.743617,372.762667517,426.327620331,438.41249263,415.235414841,439.577471007,425.59486006,436.524236005,481.158803702,481.906647356
2019,1483.685777,1152.24563024,1320.46175828,1317.56275376,1340.34055509,1320.13986562,1327.35833221,1317.83453608,1395.65855353,1395.94518546
2020,340.346405,348.987582643,408.153069552,420.690825682,393.995550428,419.890285487,406.897696139,418.436066798,466.576629728,467.303334972
2021,267.467531,252.596865674,272.613340945,272.162498023,272.125959814,269.596577768,272.454798058,272.733458153,266.733074927,265.331356101
2022,318.251787,325.325426083,355.408336955,354.717957263,355.70363256,351.84658966,355.853263931,356.547565669,341.67362077,341.694486739
2023,680.227692,500.748563152,638.446134694,626.522521151,638.888247684,615.912807815,636.472459462,622.174228742,693.216500706,693.15865422
2024,96.0,79.6926792037,107.085460799,106.526393955,107.217317981,103.141174142,107.199763052,107.271775419,114.132379234,113.966988166
2025,2132.917129,1882.33112865,2088.61733156,2102.27997971,2102.95488105,2115.60593807,2099.18292723,2105.62635944,2197.84792711,2199.34039352
