,ratio_baseline,GP_RBF_ARD,GP_RBF_NoARD,GP_Matern32_ARD,GP_Matern32_NoARD,GP_Matern52_ARD,GP_Matern52_NoARD,GP_Linear_ARD,GP_Linear_NoARD
0,1.35473303407,1.29592829475,1.28500096808,1.3067824738,1.28114549599,1.29620433592,1.28186351625,1.31543878118,1.31574745462
1,0.968222957911,0.903987369433,0.849411013672,0.871927729562,0.829281981116,0.905879366444,0.849172281429,0.772039052324,0.768424286543
2,1.08567885151,1.04085928916,1.03204904849,1.05124775058,1.02998235566,1.04188703579,1.02978153444,1.07502835988,1.07331137955
3,1.12897316449,0.988175087974,0.993388229873,0.973539857678,0.98825160387,0.983274801837,0.99443434374,0.918095373493,0.920093872998
4,0.98670849991,0.890431797403,0.885729861558,0.88272923383,0.880264253504,0.88566597926,0.883967121289,0.849703676646,0.849176538703
5,1.14830714046,1.01091261069,0.946009233372,1.05260075957,0.9067489896,1.00409086701,0.937137445505,0.794870559784,0.79970053787
6,1.85607749282,1.65021723634,1.65048627522,1.62659598949,1.64552102546,1.64063528015,1.646042124,1.58434011038,1.58393799392
7,0.847722229269,0.700577065598,0.698087638377,0.701469622749,0.718054574443,0.699120657577,0.69275289423,0.702290260765,0.702980252556
8,0.997541359539,0.92492423228,0.926985249738,0.922482377628,0.930920081732,0.923321173408,0.922297906358,0.960977557407,0.960747951371
9,1.13737508146,0.969501806084,0.975210067902,0.956095279988,0.976567628861,0.965928939089,0.97867009647,0.904243599088,0.904074707199
10,1.05460186768,1.00274987038,0.994947471449,1.00846677383,0.991660575901,1.00175259504,0.991319634001,1.02133694726,1.02004156587
11,1.21949622832,1.10003488089,1.08101527644,1.10786591909,1.0720520016,1.09714780748,1.0819841086,1.01715985941,1.01591296338
12,1.23234810896,1.09116540547,1.09126341349,1.07717076959,1.09001066297,1.08522062202,1.0874708546,1.05119325497,1.05101319324
13,1.34177411397,1.16770648003,1.17004361611,1.15162612592,1.16912529674,1.16184824821,1.16872098708,1.10789046816,1.10773943701
14,1.28235723135,1.18605756206,1.18787485095,1.1815157891,1.19191881327,1.18328901881,1.18151504859,1.22285565574,1.22255354394
15,1.26632822447,1.20143855718,1.20549875014,1.19733355754,1.20540135847,1.19978230824,1.20076395577,1.25048928945,1.25158674126
16,0.824035380605,0.749569416107,0.732466593415,0.758563328023,0.725555451025,0.748372867439,0.732656903216,0.691223574053,0.690165940914
17,0.680339535608,0.627493569208,0.605261326306,0.630677433708,0.599555629874,0.629229624899,0.604426921254,0.580295571414,0.578695870933
18,0.972563057329,0.823179265245,0.809206822853,0.843975051767,0.812719559251,0.825069605962,0.814109916005,0.732896423683,0.732086311731
19,1.75674732063,1.07174207632,1.11169730257,1.08602321955,1.10988992098,1.08287319296,1.09949060148,1.06456802405,1.06500689848
20,1.0659644995,0.944817897407,0.945437726045,0.930364630346,0.94198073618,0.939277045912,0.943914066463,0.901761340889,0.901508593513
21,0.923846931619,0.86334335143,0.867427381106,0.863949993513,0.872993873487,0.863445797106,0.864061927196,0.918457512146,0.918251758369
22,1.06645213167,0.801107299003,0.805980064156,0.816563555593,0.813958136263,0.805772478357,0.80922681406,0.738362346063,0.738014001819
