,ratio_baseline,identity,logistic,tanh,relu
1213,1.2645902585,1.21159918183,1.12210948395,1.22181393241,1.22399667855
1214,0.894479490089,0.632106006595,0.595484650895,0.636986640665,0.730974133721
1215,0.925272226491,0.973583911735,0.882758111578,0.981674478565,0.941216112212
1216,1.27087123598,1.17034601574,1.07962004223,1.17791438408,1.21443152186
1217,1.07412993105,0.914775675353,0.848590146776,0.919978146518,0.988146478676
1218,1.02741340275,1.13079073398,1.03708867117,1.15013553066,1.05517436011
1219,1.33728260487,0.927376437718,0.875497856517,0.935387044776,1.05497455484
1220,1.1938018526,0.918094020404,0.858688486647,0.923687829021,1.03901771013
1221,1.53619669506,0.959039665125,0.914864423787,0.971357579374,0.956362473095
1222,1.08336414934,0.947257524627,0.879147209428,0.953903468167,1.00864208318
1223,1.27729828878,0.920341787281,0.881539377569,0.932206048203,1.0612755913
